名稱,緯度,經度,類別,城市,區域,說明,座標精度,Google Maps
乙丸溫泉館,33.264149,131.358195,溫泉,大分,由布市・由布院站周邊,"乙丸温泉館
由布院站步行圈的公共浴場，當地人日常在泡的湯，¥200 就能進。
⚠️ 座標是「由布院站周邊」的區域概略位置（OSM 查不到節點），到現場請用 popup 的 Google Maps 連結導航。男女分浴。
價位：¥200
建議停留：30 分",google,https://www.google.com/maps/search/?api=1&query=%E4%B9%99%E4%B8%B8%E6%B8%A9%E6%B3%89%E9%A4%A8%20%E7%94%B1%E5%B8%83%E5%B8%82%E3%83%BB%E7%94%B1%E5%B8%83%E9%99%A2%E7%AB%99%E5%91%A8%E9%82%8A
黑川溫泉,33.077713,131.141938,溫泉,熊本,南小國町,"黒川温泉
入湯手形（3 湯巡禮）／雜木林裡的露天風呂／冬季雪景
九州最有氣氛的溫泉聚落，整個村子當成一間旅館經營，入湯手形可巡三家露天風呂。
⚠️ 博多搭高速巴士約 2 小時 40 分–3 小時，且班次少；JR 到不了。若要去必須住一晚，會多一次換宿。
門票：入湯手形約 ¥1,500
建議停留：住 1 晚",overpass,https://www.google.com/maps/search/?api=1&query=%E9%BB%92%E5%B7%9D%E6%B8%A9%E6%B3%89%20%E5%8D%97%E5%B0%8F%E5%9C%8B%E7%94%BA
指宿 砂蒸溫泉,31.229794,130.651914,溫泉,鹿兒島,指宿市,"指宿 砂むし温泉
天然砂蒸風呂／海岸線砂浴
世界少見的天然砂蒸溫泉，躺在海邊被熱砂埋起來，冬天最舒服。
鹿兒島中央搭觀光列車「指宿のたまて箱」約 50 分（需指定席預約）；約 ¥1,100。
門票：約 ¥1,100
營業：08:30–20:30
建議停留：1.5 小時",nominatim,https://www.google.com/maps/search/?api=1&query=%E6%8C%87%E5%AE%BF%20%E7%A0%82%E3%82%80%E3%81%97%E6%B8%A9%E6%B3%89%20%E6%8C%87%E5%AE%BF%E5%B8%82
AMU PLAZA 小倉,33.886673,130.881887,購物,北九州,北九州市・小倉,"アミュプラザ小倉
小倉站直結／西館＋東館／漫畫博物館同棟
小倉站直結的購物中心，2/4 從門司港回程在小倉轉車時可順逛；同棟有北九州市漫畫博物館。
約 10:00–20:00。
營業：10:00–20:00
建議停留：1–1.5 小時",nominatim,https://www.google.com/maps/search/?api=1&query=%E3%82%A2%E3%83%9F%E3%83%A5%E3%83%97%E3%83%A9%E3%82%B6%E5%B0%8F%E5%80%89%20%E5%8C%97%E4%B9%9D%E5%B7%9E%E5%B8%82%E3%83%BB%E5%B0%8F%E5%80%89
旦過市場,33.881162,130.879482,購物,北九州,北九州市,"北九州的廚房／糠漬（ぬか炊き）／小倉在地小吃
小倉的百年市場，被稱作「北九州的廚房」；名物是青花魚糠漬。
多數攤 10:00–18:00、週日多休；近年火災後部分區域改建中。
建議停留：1 小時",nominatim,https://www.google.com/maps/search/?api=1&query=%E6%97%A6%E9%81%8E%E5%B8%82%E5%A0%B4%20%E5%8C%97%E4%B9%9D%E5%B7%9E%E5%B8%82
湯之坪街道,33.266092,131.363212,購物,大分,由布市,"湯の坪街道
伴手禮與雜貨店／金賞可樂餅・布丁・霜淇淋／Floral Village
由布院駅到金鱗湖之間的主街，兩側都是小店與小吃，是由布院最熱鬧的一段。
⚠️ 多數店 09:00–17:30 就打烊——由布院的夜晚屬於旅館，不要指望晚上逛街。
建議停留：1.5 小時",nominatim,https://www.google.com/maps/search/?api=1&query=%E6%B9%AF%E3%81%AE%E5%9D%AA%E8%A1%97%E9%81%93%20%E7%94%B1%E5%B8%83%E5%B8%82
由布院 由布見通り,33.264966,131.358709,購物,大分,由布市,"由布院站前主街／正對由布岳的街景／工藝與伴手禮店
由布院站正前方的街道，正對由布岳，是湯之坪街道以外的另一條動線，人明顯比湯之坪少。
多數店 09:00–17:30。
建議停留：40 分",google,https://www.google.com/maps/search/?api=1&query=%E7%94%B1%E5%B8%83%E9%99%A2%20%E7%94%B1%E5%B8%83%E8%A6%8B%E9%80%9A%E3%82%8A%20%E7%94%B1%E5%B8%83%E5%B8%82
櫻之馬場 城彩苑,32.803671,130.703756,購物,熊本,熊本市,"桜の馬場 城彩苑
江戶風商店街／熊本鄉土料理／湧湧座（歷史文化體驗）
熊本城下的重現街區，一次吃齊馬肉、太平燕、辛子蓮根等熊本名物。
營業：09:00–18:00
建議停留：1–1.5 小時",google,https://www.google.com/maps/search/?api=1&query=%E6%A1%9C%E3%81%AE%E9%A6%AC%E5%A0%B4%20%E5%9F%8E%E5%BD%A9%E8%8B%91%20%E7%86%8A%E6%9C%AC%E5%B8%82
#FR2 福岡,33.586524,130.39704,購物,福岡,中央區・大名,"兔頭 T／地區限定款
★★ 各店常有地區限定圖案，福岡限定款只有這裡買得到。
福岡県福岡市中央区大名1-1-3 石井ビル 1階 101
營業：週一–週日 11:00–20:00
建議停留：15 分",google,https://www.google.com/maps/search/?api=1&query=%23FR2%20%E7%A6%8F%E5%B2%A1%20%E4%B8%AD%E5%A4%AE%E5%8D%80%E3%83%BB%E5%A4%A7%E5%90%8D
1834 FUKUOKA,33.589675,130.41361,購物,福岡,博多區・博多站前,"1834
LIGHT YEARS 同體系／預約制空間
LIGHT YEARS 體系的預約制空間。
⚠️ 需事前向 LIGHT YEARS 預約才能入場。Google 上查不到 1834 的獨立點位，這個圖釘是 LIGHT YEARS 本店的位置——請以預約時對方給的地址為準。
福岡県福岡市博多区博多駅前3-30-5
營業：週一–週日 11:00–19:00
建議停留：30–45 分",google,https://www.google.com/maps/search/?api=1&query=1834%20%E5%8D%9A%E5%A4%9A%E5%8D%80%E3%83%BB%E5%8D%9A%E5%A4%9A%E7%AB%99%E5%89%8D
Artwork Fukuoka,33.58544,130.396414,購物,福岡,中央區・今泉,"artwork
Factory-market 的女裝線／與 DICE&DICE 同區
★★★★★ Factory-market 的女裝店，和 DICE&DICE 在同一區域，順路。
🗓 定休：週三——本行程在福岡的日子是 2/1(一)、2/2(二)、2/3(三)、2/4(四)、2/10(三)、2/11(四)、2/12(五)，排行程時避開。　店名很通用，導航請認地址不要只認店名。
福岡県福岡市中央区今泉2-5-11 カンファービル 1F
營業：週一–週二 12:00–19:30｜週四–週五 12:00–19:30｜週六–週日 11:00–19:30｜週三休
建議停留：20–30 分",google,https://www.google.com/maps/search/?api=1&query=artwork%20%E4%B8%AD%E5%A4%AE%E5%8D%80%E3%83%BB%E4%BB%8A%E6%B3%89
BAPE STORE 福岡,33.587119,130.39485,購物,福岡,中央區・大名,"BAPE STORE FUKUOKA
A Bathing Ape／鯊魚帽 T
★★★ 經典猿人頭，日本本地價與台灣代理價差距大。
福岡県福岡市中央区大名1-11-28
營業：週一–週日 11:00–19:00
建議停留：20–30 分",google,https://www.google.com/maps/search/?api=1&query=BAPE%20STORE%20FUKUOKA%20%E4%B8%AD%E5%A4%AE%E5%8D%80%E3%83%BB%E5%A4%A7%E5%90%8D
BILLYS 福岡,33.586533,130.397208,購物,福岡,中央區・大名,"BILLYS ENT 福岡店
老牌連鎖鞋店／與 UPTOWN、#FR2 緊鄰
★★ 球鞋連鎖老店，和 UPTOWN、#FR2 就在隔壁，三家一起掃最省時間。
福岡県福岡市中央区大名1-1-2
營業：週一–週日 11:00–20:00
建議停留：15–20 分",google,https://www.google.com/maps/search/?api=1&query=BILLYS%20ENT%20%E7%A6%8F%E5%B2%A1%E5%BA%97%20%E4%B8%AD%E5%A4%AE%E5%8D%80%E3%83%BB%E5%A4%A7%E5%90%8D
BIOTOP 福岡,33.582698,130.382143,購物,福岡,中央區・赤坂,"BIOTOP FUKUOKA
GUIDI／The Row／HYKE／AURALEE／植物＋咖啡
板友評 ★（私心 5 星）：服飾選貨＋植物＋咖啡的複合空間，逛累了可以直接在裡面吃下午茶。
與工藝風向相鄰。
福岡県福岡市中央区赤坂2-6-30 2F
營業：週一–週日 10:00–19:00
建議停留：45–60 分",google,https://www.google.com/maps/search/?api=1&query=BIOTOP%20FUKUOKA%20%E4%B8%AD%E5%A4%AE%E5%8D%80%E3%83%BB%E8%B5%A4%E5%9D%82
Chrome Hearts 福岡,33.587492,130.39608,購物,福岡,中央區・大名,"クロムハーツ 福岡
銀飾之王／大名旗艦店
★★★ 大名旗艦店（大丸東館 2F 另有櫃位）。
⚠️ 人氣款需預約或抽選，直接走進去多半只能看不能買。
福岡県福岡市中央区大名1-14-8 バルビゾン93
營業：週一–週五 12:00–20:00｜週六–週日 11:00–20:00
建議停留：20–30 分",google,https://www.google.com/maps/search/?api=1&query=%E3%82%AF%E3%83%AD%E3%83%A0%E3%83%8F%E3%83%BC%E3%83%84%20%E7%A6%8F%E5%B2%A1%20%E4%B8%AD%E5%A4%AE%E5%8D%80%E3%83%BB%E5%A4%A7%E5%90%8D
Comme des Garçons 福岡,33.592192,130.399528,購物,福岡,中央區・天神,"コムデギャルソン 福岡
CdG 全線／建築式店面
★★★★★ 板友特別點名店面外觀極具設計感，鄰近 NEPENTHES。
⚠️ 板友文中「鄰近 NEPENTHES」的博多駅前獨立店，Google 已標示永久歇業；這裡指的是目前營業中的天神店（天神1-12-20）。岩田屋本店 1F 另有 PLAY 專櫃。
福岡県福岡市中央区天神1-12-20 日之出天神ビルディング
營業：週一–週日 10:00–20:00
建議停留：30–40 分",google,https://www.google.com/maps/search/?api=1&query=%E3%82%B3%E3%83%A0%E3%83%87%E3%82%AE%E3%83%A3%E3%83%AB%E3%82%BD%E3%83%B3%20%E7%A6%8F%E5%B2%A1%20%E4%B8%AD%E5%A4%AE%E5%8D%80%E3%83%BB%E5%A4%A9%E7%A5%9E
DESCENTE 福岡,33.590739,130.399967,購物,福岡,中央區・天神,"ALLTERRAIN 支線／水沢羽絨
★★★ 日本頂級機能品牌，主推 ALLTERRAIN；水沢ダウン 冬天在福岡買正是當季。
福岡県福岡市中央区天神1-11-11 ONE FUKUOKA BLDG 4F
營業：週一–週五 11:00–20:00｜週六–週日 10:00–20:00
建議停留：20–30 分",google,https://www.google.com/maps/search/?api=1&query=DESCENTE%20%E7%A6%8F%E5%B2%A1%20%E4%B8%AD%E5%A4%AE%E5%8D%80%E3%83%BB%E5%A4%A9%E7%A5%9E
DICE & DICE,33.585262,130.396522,購物,福岡,中央區・今泉,"DICE&DICE
Graphpaper／YAECA／BATONER／New Balance TDS 店中店
★★★★★ 天神一帶最完整的日系選貨店，Graphpaper、YAECA、BATONER 都在同一層；店內還有 New Balance TDS 店中店與 Wounderkammer。
同一區塊還有 Factory-market 與 Artwork，可以一次逛完。
福岡県福岡市中央区今泉2-1-43 DXD bldg 1F&2F
營業：週一–週四 13:00–18:00｜週五 13:00–19:00｜週六 12:00–19:00｜週日 12:00–18:00
建議停留：40–60 分",google,https://www.google.com/maps/search/?api=1&query=DICE%26DICE%20%E4%B8%AD%E5%A4%AE%E5%8D%80%E3%83%BB%E4%BB%8A%E6%B3%89
F.I.L. FUKUOKA（visvim）,33.58361,130.386099,購物,福岡,中央區・赤坂,"F.I.L. FUKUOKA
visvim 專賣／木質店裝
★★★ visvim 直營，店內木質地板與陳列本身就值得進去看一眼。
福岡県福岡市中央区赤坂3-8-26 赤坂エクセル 1F
營業：週一–週日 11:00–19:00
建議停留：20–30 分",google,https://www.google.com/maps/search/?api=1&query=F.I.L.%20FUKUOKA%20%E4%B8%AD%E5%A4%AE%E5%8D%80%E3%83%BB%E8%B5%A4%E5%9D%82
Factory - market,33.585723,130.396768,購物,福岡,中央區・今泉,"Factory-market
FreshService／DAIWA PIER39／AURALEE／Goldwin／nonnative／RAMIDUS
★★★★★ 機能與都會日常的交集：FreshService、DAIWA PIER39、AURALEE、Goldwin、nonnative、RAMIDUS 選得很齊。
女裝在同體系的 Artwork。
福岡県福岡市中央区今泉2-5-4
營業：週一–週五 12:00–19:30｜週六–週日 11:00–19:30
建議停留：40–60 分",google,https://www.google.com/maps/search/?api=1&query=Factory-market%20%E4%B8%AD%E5%A4%AE%E5%8D%80%E3%83%BB%E4%BB%8A%E6%B3%89
HIGHTIDE STORE 福岡,33.578948,130.405768,購物,福岡,中央區・白金,"ハイタイドストア
Penco 文具／Pake 聯名配件／自社直營
★★（文具迷 5 星）：Penco 母公司的直營店，文具與雜貨的大本營，伴手禮好挑又輕。
適合安排在回程前買伴手禮。
福岡県福岡市中央区白金1-8-28 ハイタイド
營業：週一–週日 11:00–19:00
建議停留：30–40 分",google,https://www.google.com/maps/search/?api=1&query=%E3%83%8F%E3%82%A4%E3%82%BF%E3%82%A4%E3%83%89%E3%82%B9%E3%83%88%E3%82%A2%20%E4%B8%AD%E5%A4%AE%E5%8D%80%E3%83%BB%E7%99%BD%E9%87%91
HOODS FUKUOKA,33.587233,130.395082,購物,福岡,中央區・大名,"WTAPS／NEIGHBORHOOD
★★★ WTAPS／NEIGHBORHOOD 正規取扱店，兩個牌子在台灣加價幅度大，在這裡買最實在。
熱門單品開季就完售，別期待撿貨。
福岡県福岡市中央区大名1-11-27
營業：週一–週日 11:00–19:00
建議停留：20–30 分",google,https://www.google.com/maps/search/?api=1&query=HOODS%20FUKUOKA%20%E4%B8%AD%E5%A4%AE%E5%8D%80%E3%83%BB%E5%A4%A7%E5%90%8D
HUES,33.585159,130.393608,購物,福岡,中央區・警固,"Yohji Yamamoto／Maison Margiela／ACRONYM／Bagjack
★★★★★ 福岡的機能／暗黑先鋒重鎮，Yohji、Margiela、ACRONYM、Bagjack 同店並列，是這份清單裡風格最強烈的一家。
高單價店，試穿建議留時間。
福岡県福岡市中央区警固1-15-28
營業：週一 11:00–19:00｜週二 11:00–20:00｜週三–週日 11:00–19:00
建議停留：30–45 分",google,https://www.google.com/maps/search/?api=1&query=HUES%20%E4%B8%AD%E5%A4%AE%E5%8D%80%E3%83%BB%E8%AD%A6%E5%9B%BA
KAPITAL 福岡,33.586613,130.39457,購物,福岡,中央區・大名,"重水洗工藝／刺子／襤褸／民族圖騰
★★★★ 日系經典重水洗工藝品牌，實品的織法與洗色一定要現場看才知道差別。
福岡県福岡市中央区大名1-3-42 ローズマンション大名 1F
營業：週一–週日 11:00–20:00
建議停留：30–40 分",google,https://www.google.com/maps/search/?api=1&query=KAPITAL%20%E7%A6%8F%E5%B2%A1%20%E4%B8%AD%E5%A4%AE%E5%8D%80%E3%83%BB%E5%A4%A7%E5%90%8D
Kaddish,33.586249,130.395552,購物,福岡,中央區・大名,"WACKO MARIA／OLD JOE
★★★★ 主打 WACKO MARIA 與 OLD JOE，風格集中、不雜。
福岡県福岡市中央区大名1-1-22 1F
營業：週一–週日 12:00–20:00
建議停留：20–30 分",google,https://www.google.com/maps/search/?api=1&query=Kaddish%20%E4%B8%AD%E5%A4%AE%E5%8D%80%E3%83%BB%E5%A4%A7%E5%90%8D
LIGHT YEARS,33.589675,130.41361,購物,福岡,博多區・博多站前,"各國民藝／骨董器物／如博物館般的陳列
★★★★★ 宛如骨董博物館的民藝選貨店，同體系還有 MORE LIGHT 與 1834。
1834 需事前透過 LIGHT YEARS 預約。
福岡県福岡市博多区博多駅前3-30-5
營業：週一–週日 11:00–19:00
建議停留：40–60 分",google,https://www.google.com/maps/search/?api=1&query=LIGHT%20YEARS%20%E5%8D%9A%E5%A4%9A%E5%8D%80%E3%83%BB%E5%8D%9A%E5%A4%9A%E7%AB%99%E5%89%8D
LOVELESS 福岡,33.589627,130.398413,購物,福岡,中央區・天神,"LOVELESS FUKUOKA
Doublet／Needles／South2 West8
★★★ 大型選貨店，Doublet、Needles、South2 West8 加自有品牌，一次看到多個牌子。
福岡県福岡市中央区天神2-10-3 VIORO 2F
營業：週一–週日 10:00–20:00
建議停留：30–40 分",google,https://www.google.com/maps/search/?api=1&query=LOVELESS%20FUKUOKA%20%E4%B8%AD%E5%A4%AE%E5%8D%80%E3%83%BB%E5%A4%A9%E7%A5%9E
Le Labo 福岡,33.587082,130.395345,購物,福岡,中央區・大名,"ルラボ 福岡
現調手工香水／瓶身可刻字
★★★ 紐約手工慢香水，現場現調、標籤可打上名字與日期，當旅行紀念很合適。
現調需等 10–15 分鐘。
福岡県福岡市中央区大名1-15-24
營業：週一–週日 11:00–20:00
建議停留：30 分",google,https://www.google.com/maps/search/?api=1&query=%E3%83%AB%E3%83%A9%E3%83%9C%20%E7%A6%8F%E5%B2%A1%20%E4%B8%AD%E5%A4%AE%E5%8D%80%E3%83%BB%E5%A4%A7%E5%90%8D
Loopwheeler 福岡,33.582543,130.392406,購物,福岡,中央區・藥院,"ループウィラー福岡
吊編（吊り編み）純棉／衛衣／帽 T 專門
板友評 ★★★（私心 5 星）：日本頂級吊編衛衣專門店，福岡直營。買一件當旅行紀念很划算。
🗓 定休：週二、週三、週四、週五——本行程在福岡的日子是 2/1(一)、2/2(二)、2/3(三)、2/4(四)、2/10(三)、2/11(四)、2/12(五)，排行程時避開。　⚠️ 只有週一、週六、週日營業，而本行程在福岡沒有週末——整趟只有 2/1（週一）這天碰得到，而且 2/1 是抵達日（FUK 10:00 落地），週一只開到 17:00。後方就是 LIVING STEREO，兩家一起排。
福岡県福岡市中央区薬院2-18-12 財津ビル 1F
營業：週一 12:00–17:00｜週六–週日 12:00–19:00｜週二、週三、週四、週五休
建議停留：20–30 分",google,https://www.google.com/maps/search/?api=1&query=%E3%83%AB%E3%83%BC%E3%83%97%E3%82%A6%E3%82%A3%E3%83%A9%E3%83%BC%E7%A6%8F%E5%B2%A1%20%E4%B8%AD%E5%A4%AE%E5%8D%80%E3%83%BB%E8%97%A5%E9%99%A2
MARK IS 福岡ももち,33.592341,130.363893,購物,福岡,中央區・地行濱,"マークイズ福岡ももち
約 160 間店／與福岡巨蛋相鄰／屋頂庭園
百道濱一帶的大型商場，與福岡巨蛋、福岡塔在同一區，可以排成一個下午。
地鐵唐人町站步行約 10 分。約 10:00–21:00。
營業：10:00–21:00
建議停留：2 小時",nominatim,https://www.google.com/maps/search/?api=1&query=%E3%83%9E%E3%83%BC%E3%82%AF%E3%82%A4%E3%82%BA%E7%A6%8F%E5%B2%A1%E3%82%82%E3%82%82%E3%81%A1%20%E4%B8%AD%E5%A4%AE%E5%8D%80%E3%83%BB%E5%9C%B0%E8%A1%8C%E6%BF%B1
MORE LIGHT,33.576428,130.41251,購物,福岡,中央區・清川,"LIGHT YEARS 同體系／空間陳列最精緻
★★★★★ 三間之中空間陳列最講究的一間。
福岡県福岡市中央区清川3-15-30
營業：週一–週日 11:00–18:00
建議停留：30–45 分",google,https://www.google.com/maps/search/?api=1&query=MORE%20LIGHT%20%E4%B8%AD%E5%A4%AE%E5%8D%80%E3%83%BB%E6%B8%85%E5%B7%9D
Maison (MY) Labo,33.584262,130.387487,購物,福岡,中央區・赤坂,"MAISON MIHARA YASUHIRO
MAISON MIHARA YASUHIRO／溶解鞋
★★★ 三原康裕的溶解鞋專賣，尺碼與配色比台灣專櫃齊。
🗓 定休：週三、週四——本行程在福岡的日子是 2/1(一)、2/2(二)、2/3(三)、2/4(四)、2/10(三)、2/11(四)、2/12(五)，排行程時避開。
東急ドエルアルス1, B, 2-3-6 赤坂 中央区 福岡市 福岡県 810-0042
營業：週一–週二 12:00–20:00｜週五–週日 12:00–20:00｜週三、週四休
建議停留：20–30 分",google,https://www.google.com/maps/search/?api=1&query=MAISON%20MIHARA%20YASUHIRO%20%E4%B8%AD%E5%A4%AE%E5%8D%80%E3%83%BB%E8%B5%A4%E5%9D%82
NEPENTHES HAKATA,33.596252,130.41015,購物,福岡,博多區・店屋町,"ネペンテス 博多
Needles／Engineered Garments／South2 West8
★★★★ 必訪名店：Needles 蝴蝶褲、Engineered Garments、South2 West8 全在這裡，是這份清單在博多側的核心。
鄰近 Comme des Garçons 福岡，兩家一起排。
福岡県福岡市博多区店屋町2-28 2F
營業：週一–週日 11:30–20:00
建議停留：40–60 分",google,https://www.google.com/maps/search/?api=1&query=%E3%83%8D%E3%83%9A%E3%83%B3%E3%83%86%E3%82%B9%20%E5%8D%9A%E5%A4%9A%20%E5%8D%9A%E5%A4%9A%E5%8D%80%E3%83%BB%E5%BA%97%E5%B1%8B%E7%94%BA
NIGHTHAWKS,33.583087,130.396562,購物,福岡,中央區・今泉,"Hender Scheme／_J.L-A.L_／NAMACHEKO／Salomon／Our Legacy
板友評 ★★★（私心 5 星）：隱密的店中店，Hender Scheme、Our Legacy、Salomon 這種組合在福岡少見。
🗓 定休：週三——本行程在福岡的日子是 2/1(一)、2/2(二)、2/3(三)、2/4(四)、2/10(三)、2/11(四)、2/12(五)，排行程時避開。　地址在今泉 2 丁目 3-21，招牌不明顯、要找門牌上樓。
福岡県福岡市中央区2-3 今泉2-3-21 松永ビル201
營業：週一–週二 13:00–19:00｜週四–週日 13:00–19:00｜週三休
建議停留：20–30 分",google,https://www.google.com/maps/search/?api=1&query=NIGHTHAWKS%20%E4%B8%AD%E5%A4%AE%E5%8D%80%E3%83%BB%E4%BB%8A%E6%B3%89
NYLON（The Real McCoys 福岡店）,33.587469,130.395216,購物,福岡,中央區・大名,"ナイロン リアルマッコイズ福岡店
The Real McCoys／美式軍裝復刻／店裝值得看
★★★ 板友特別提店裝外觀極美；The Real McCoys 的 A-2、N-1 復刻是日本工藝天花板之一。
🗓 定休：週三——本行程在福岡的日子是 2/1(一)、2/2(二)、2/3(三)、2/4(四)、2/10(三)、2/11(四)、2/12(五)，排行程時避開。
福岡県福岡市中央区大名1-14-21
營業：週一–週二 12:00–20:00｜週四–週日 12:00–20:00｜週三休
建議停留：20–30 分",google,https://www.google.com/maps/search/?api=1&query=%E3%83%8A%E3%82%A4%E3%83%AD%E3%83%B3%20%E3%83%AA%E3%82%A2%E3%83%AB%E3%83%9E%E3%83%83%E3%82%B3%E3%82%A4%E3%82%BA%E7%A6%8F%E5%B2%A1%E5%BA%97%20%E4%B8%AD%E5%A4%AE%E5%8D%80%E3%83%BB%E5%A4%A7%E5%90%8D
ON AIR KEGO,33.584928,130.392374,購物,福岡,中央區・警固,"LTTT／Tomo & Co／Sneeze Magazine
★★★★★ 藝術文化取向的服飾店，選件與雜誌陳列都很有觀點。
⚠️ 板友說「主要五、六、日營業」，但 Google 上是每天 12:00–18:00——兩邊對不上。本行程在福岡完全沒有週末，出發前務必查官方 Instagram 當週公告。
福岡県福岡市中央区警固1-12-8 2F
營業：週一–週日 12:00–18:00
建議停留：20–30 分",google,https://www.google.com/maps/search/?api=1&query=ON%20AIR%20KEGO%20%E4%B8%AD%E5%A4%AE%E5%8D%80%E3%83%BB%E8%AD%A6%E5%9B%BA
PORTER 天神地下街店,33.589228,130.400225,購物,福岡,中央區・天神,"ポーター 天神地下街
吉田カバン PORTER／日本限定型號
★★ 位於天神地下街內，雨天不用出地面；PORTER 日本本地價與台灣差距明顯。
福岡県福岡市中央区天神2-6-1004 東9-街
營業：週一–週日 10:00–19:00
建議停留：20–30 分",google,https://www.google.com/maps/search/?api=1&query=%E3%83%9D%E3%83%BC%E3%82%BF%E3%83%BC%20%E5%A4%A9%E7%A5%9E%E5%9C%B0%E4%B8%8B%E8%A1%97%20%E4%B8%AD%E5%A4%AE%E5%8D%80%E3%83%BB%E5%A4%A9%E7%A5%9E
SCATOLA,33.56042,130.201529,購物,福岡,糸島市・前原中央,"包包專賣／咖啡店中店
ここのき 旁的包包專賣，裡面還有咖啡店中店。
🗓 定休：週一——本行程在福岡的日子是 2/1(一)、2/2(二)、2/3(三)、2/4(四)、2/10(三)、2/11(四)、2/12(五)，排行程時避開。
福岡県糸島市前原中央3-9-29
營業：週二–週五 11:00–16:00｜週一、週六、週日休
建議停留：20–30 分",google,https://www.google.com/maps/search/?api=1&query=SCATOLA%20%E7%B3%B8%E5%B3%B6%E5%B8%82%E3%83%BB%E5%89%8D%E5%8E%9F%E4%B8%AD%E5%A4%AE
SOPH. FUKUOKA,33.582509,130.398035,購物,福岡,中央區・藥院,"SOPHNET.／F.C.Real Bristol／uniform experiment
★★★ 清水則之的三條線一次看完，F.C.R.B. 的球衣剪裁值得試穿。
福岡県福岡市中央区薬院1-12-30
營業：週一–週日 11:00–19:00
建議停留：20–30 分",google,https://www.google.com/maps/search/?api=1&query=SOPH.%20FUKUOKA%20%E4%B8%AD%E5%A4%AE%E5%8D%80%E3%83%BB%E8%97%A5%E9%99%A2
Sports Lab by atmos 博多,33.590427,130.419949,購物,福岡,博多區・博多站,"球鞋／AMU PLAZA 博多館內
★★ 在博多站 AMU PLAZA 內，等車前的零碎時間剛好可以逛。
Google 上現在的店名是「atmos アミュプラザ博多店」（5F），Sports Lab 已整併進 atmos——找店請用 atmos。
福岡県福岡市博多区博多駅中央街1-1 アミュプラザ博多 5F
營業：週一–週日 10:00–20:00
建議停留：20 分",google,https://www.google.com/maps/search/?api=1&query=Sports%20Lab%20by%20atmos%20%E5%8D%9A%E5%A4%9A%20%E5%8D%9A%E5%A4%9A%E5%8D%80%E3%83%BB%E5%8D%9A%E5%A4%9A%E7%AB%99
Sunny 博多駅南（24 小時）,33.583105,130.417493,購物,福岡,博多區・博多站,"サニー
⭐ 24 小時營業，深夜或清晨都能買。西友系，日常品項齊全——住有廚房的房型時最實用的一間。
距東急ステイ博多約 430m／步行約 5 分（實測直線距離）。座標來自 OSM 門口級節點。
營業：24 小時
建議停留：20–30 分",overpass,https://www.google.com/maps/search/?api=1&query=%E3%82%B5%E3%83%8B%E3%83%BC%20%E5%8D%9A%E5%A4%9A%E5%8D%80%E3%83%BB%E5%8D%9A%E5%A4%9A%E7%AB%99
Supreme 福岡,33.587294,130.396594,購物,福岡,中央區・大名,"街頭滑板龍頭／日本限定配色
★★★ 日本 Supreme 分店之一。
⚠️ Google 標示「暫停營業」——出發前務必再確認。　⚠️ drop 日（通常週六）會排隊管制，非 drop 日進出很輕鬆。
福岡県福岡市中央区大名1-15-35 247ビル 1F
建議停留：20–30 分",google,https://www.google.com/maps/search/?api=1&query=Supreme%20%E7%A6%8F%E5%B2%A1%20%E4%B8%AD%E5%A4%AE%E5%8D%80%E3%83%BB%E5%A4%A7%E5%90%8D
TAKAHIROMIYASHITA TheSoloist. 福岡,33.588011,130.389451,購物,福岡,中央區・赤坂,"TAKAHIROMIYASHITATheSoloist. FUKUOKA
宮下貴裕／彈鋼琴假人裝置
★★★ 店內有彈鋼琴的假人裝置藝術，就算不買也值得走進去。
⚠️ Google 標示「永久歇業」——出發前務必再確認，可能已經收了。
福岡県福岡市中央区赤坂1-12-6
建議停留：20–30 分",google,https://www.google.com/maps/search/?api=1&query=TAKAHIROMIYASHITATheSoloist.%20FUKUOKA%20%E4%B8%AD%E5%A4%AE%E5%8D%80%E3%83%BB%E8%B5%A4%E5%9D%82
THE STANDARD MANUAL,33.585366,130.410618,購物,福岡,博多區・住吉,"硬派美式居家／戶外生活雜貨
★★★ 硬派美式居家與戶外雜貨，工具感很強。
🗓 定休：週四——本行程在福岡的日子是 2/1(一)、2/2(二)、2/3(三)、2/4(四)、2/10(三)、2/11(四)、2/12(五)，排行程時避開。
福岡県福岡市博多区住吉3-9-20 1Ｆ
營業：週一–週三 11:00–19:00｜週五–週日 11:00–19:00｜週四休
建議停留：20–30 分",google,https://www.google.com/maps/search/?api=1&query=THE%20STANDARD%20MANUAL%20%E5%8D%9A%E5%A4%9A%E5%8D%80%E3%83%BB%E4%BD%8F%E5%90%89
Tigre Brocante,33.583512,130.39169,購物,福岡,中央區・警固,"ティグルブロカンテ
藍染／民俗圖騰
★★ 繽紛圖騰、藍染與民俗風格，和這條街上的極簡日系是完全另一種路線。
福岡県福岡市中央区警固2-3-26
營業：週一–週五 12:00–19:00｜週六–週日 11:00–19:00
建議停留：20 分",google,https://www.google.com/maps/search/?api=1&query=%E3%83%86%E3%82%A3%E3%82%B0%E3%83%AB%E3%83%96%E3%83%AD%E3%82%AB%E3%83%B3%E3%83%86%20%E4%B8%AD%E5%A4%AE%E5%8D%80%E3%83%BB%E8%AD%A6%E5%9B%BA
